ID,HoKhauID,QuanHe,HoTen,NgaySinh,GioiTinh,NoiSinh,NguyenQuan,DanToc,TonGiao,NgheNghiep,CMND
709,88,Bố,David Reese,1984-12-07,0,Jordan,Suzannemouth,Kinh,0,Làm ruộng,123461295
710,34,Con gái,Jill Mack,1991-05-29,1,Uzbekistan,Ericchester,Kinh,0,Làm ruộng,123458946
711,274,Mẹ,Lauren Thompson,2005-09-01,0,Saint Lucia,Lake Amber,Kinh,0,Làm ruộng,123460726
712,398,Con gái,Katherine Ortega,1988-10-06,1,Swaziland,Tiffanytown,Tày,0,Giáo viên,123462099
713,83,Bố,Corey Acevedo,1998-02-06,0,Niger,New Juliafort,Kinh,0,Làm ruộng,123462904
714,210,Con trai,Julia Davis,2004-04-16,0,Bahrain,Perezbury,Kinh,0,Làm ruộng,123461245
715,335,Con gái,Rachael Kelley,2007-03-28,0,British Indian Ocean Territory (Chagos Archipelago),Reidhaven,Ê-đê,0,Làm ruộng,123461824
716,383,Mẹ,John Osborn,1975-01-24,0,Mauritania,Zacharyview,Kinh,0,Làm ruộng,123462132
717,87,Mẹ,Zachary Fisher,1995-11-03,1,Palau,West Paul,Kinh,0,Làm ruộng,123462033
718,293,Mẹ,Paul West,2013-04-28,0,Cambodia,Lake Juanberg,Kinh,0,Làm ruộng,123459862
719,292,Con gái,Ryan Taylor,1979-06-28,0,Thailand,Floydside,Kinh,0,Làm ruộng,123461481
720,276,Con gái,Chad Baldwin,2010-07-29,0,Nauru,Lake Caleb,Ê-đê,0,Bác sĩ,123458669
721,343,Con trai,Haley Thompson,2007-11-26,0,United Kingdom,North Jasonshire,Kinh,0,Làm ruộng,123461314
722,247,Mẹ,Rodney Johnson,1999-01-29,1,Ethiopia,Rogersborough,Kinh,0,Làm ruộng,123462876
723,221,Con gái,Julie Ross,2005-03-05,0,Slovenia,Andrewhaven,Thái,0,Làm ruộng,123462260
724,46,Vợ,Brian Mccarty,1981-12-18,0,Slovenia,Ericaland,Ê-đê,0,Làm ruộng,123458573
725,80,Mẹ,Sheryl Watts,2000-03-22,1,Belize,South Lucas,Kinh,0,Làm ruộng,123459365
726,205,Bố,Nicole Mills,1976-10-29,0,Puerto Rico,North Robertside,Kinh,0,Giáo viên,123458668
727,90,Con gái,Tyler Rice,1987-07-27,0,Switzerland,Shelbychester,Kinh,0,Làm ruộng,123458580
728,283,Con gái,Keith Galvan,1985-02-21,0,Canada,Alvarezmouth,Kinh,0,Làm ruộng,123461624
729,379,Con gái,Debra Clark,1992-07-02,0,Israel,Mirandaside,Kinh,0,Làm ruộng,123462552
730,296,Bố,Madison Scott,1978-03-07,1,Tajikistan,East Rhondaview,Kinh,0,Làm ruộng,123459036
731,63,Mẹ,Eduardo Castro,1989-10-02,0,Myanmar,East Kimberly,Tày,0,Làm ruộng,123459051
732,125,Con trai,Michele Burnett,1980-08-26,0,Reunion,East James,Kinh,0,Làm ruộng,123460499
733,340,Con gái,Michael Farmer,1975-01-30,1,Netherlands Antilles,Markside,Kinh,0,Làm ruộng,123463216
734,342,Con gái,Manuel Griffith,1990-09-08,0,Netherlands,East Diane,Kinh,0,Làm ruộng,123459515
735,288,Con gái,Leah Campbell,1997-01-11,0,Cambodia,South Daniel,Kinh,0,Làm ruộng,123460009
736,334,Vợ,Sherry Barnes,2007-03-14,0,Malawi,North Michelle,Tày,0,Bác sĩ,123458945
737,112,Con trai,James Carter,2003-01-09,0,Portugal,Tyronestad,Kinh,0,Làm ruộng,123460043
738,194,Bố,Jessica Gray,1996-11-27,1,Saint Vincent and the Grenadines,Sloantown,Kinh,0,Làm ruộng,123459708
739,208,Chồng,Cassandra Waller,1979-06-09,1,Belarus,West Kristenside,Kinh,0,Làm ruộng,123460269
740,170,Chồng,Jacob Jennings,1997-06-14,0,Saint Barthelemy,Lake Christine,Kinh,0,Làm ruộng,123462186
741,190,Bố,Chelsea Frye,1998-02-06,1,Northern Mariana Islands,Port John,Kinh,0,Làm ruộng,123458157
742,179,Vợ,Jessica Brown,1987-08-08,0,Vanuatu,Lesliemouth,Ê-đê,0,Làm ruộng,123461746
743,285,Con trai,Joseph Boyd,1977-04-22,0,Singapore,Davilaberg,Kinh,0,Làm ruộng,123458821
744,170,Con gái,Shannon Young,1987-08-26,1,Lesotho,Bruceport,Kinh,0,Làm ruộng,123459206
745,268,Chồng,Jonathan Hunter,1981-02-21,1,Syrian Arab Republic,Feliciachester,Kinh,0,Nhân viên kinh doanh,123458526
746,166,Con gái,Ashley Camacho,1988-11-25,0,Montserrat,East Monicaburgh,Kinh,0,Giáo viên,123459498
747,290,Con gái,Deborah Cherry,1992-08-31,0,French Southern Territories,Francesside,Kinh,0,Làm ruộng,123458135
748,13,Bố,Michael Gomez,1993-08-10,1,Grenada,South Jake,Kinh,0,Làm ruộng,123462939
749,46,Mẹ,Jennifer Hatfield,1998-11-13,1,French Guiana,South Michaelville,Kinh,0,Làm ruộng,123461995
750,168,Con gái,Sean Rivera,1997-04-03,1,French Guiana,Lake Connormouth,Kinh,0,Làm ruộng,123462203
751,63,Con trai,Meghan Lee,1999-02-10,0,Greenland,West Gloriabury,Kinh,0,Làm ruộng,123463093
752,17,Bố,Nicole Bailey,2010-10-24,1,Cambodia,South Nathanielberg,Kinh,1,Giáo viên,123461061
753,184,Chồng,Veronica Collins,1982-10-14,0,Ethiopia,South Jennifer,Kinh,0,Làm ruộng,123459029
754,302,Vợ,Anna Wallace,2001-03-09,0,Kiribati,Port Rachel,Kinh,0,Làm ruộng,123459882
755,353,Mẹ,Annette Myers,2000-04-17,1,Mexico,Arnoldchester,Ê-đê,0,Làm ruộng,123460773
756,109,Con gái,Adam Rodriguez,1989-06-17,1,Wallis and Futuna,Gonzalezfort,Kinh,0,Làm ruộng,123459630
757,4,Vợ,Nancy Andrews,2008-02-22,1,Venezuela,New Bradleyville,Kinh,0,Làm ruộng,123458433
758,210,Con gái,Danny Garcia,2015-06-23,1,Sierra Leone,New Tara,Kinh,0,Làm ruộng,123460025
759,42,Mẹ,April Lewis,2005-09-14,0,Niger,Normanshire,Kinh,0,Làm ruộng,123462159
760,52,Vợ,Madison Rubio,1980-08-26,0,United Arab Emirates,East Timothybury,Kinh,1,Làm ruộng,123461511
761,280,Mẹ,Gina Wheeler,2006-04-03,1,British Virgin Islands,Lake Samuel,Kinh,0,Làm ruộng,123459117
762,61,Con gái,Thomas Powell,1989-04-23,0,Saint Barthelemy,West Caitlin,Kinh,0,Làm ruộng,123461034
763,5,Con trai,Nathan Ward,2013-05-30,1,Albania,North Emily,Kinh,0,Giáo viên,123462249
764,187,Mẹ,Tyler Douglas,1986-03-06,0,Ethiopia,Port Christopher,Thái,0,Kỹ sư,123460407
765,274,Mẹ,Heather Santana,1994-07-31,1,Iran,Marytown,Kinh,0,Làm ruộng,123462853
766,244,Con trai,Nicholas Strickland,2003-02-19,1,Qatar,Port Joseborough,Kinh,1,Nhân viên kinh doanh,123462704
767,296,Con trai,Amber Cooper,1984-12-20,1,Uganda,Port Nicholas,Kinh,0,Làm ruộng,123463092
768,237,Chồng,Jim Walker,2012-09-23,1,Holy See (Vatican City State),West John,Kinh,1,Làm ruộng,123458961
769,189,Con gái,Walter Lawson,2009-05-13,0,Kenya,Englishchester,Kinh,0,Làm ruộng,123462130
770,184,Vợ,Eugene Ortega,2001-09-01,0,United States Virgin Islands,West Patriciaborough,Kinh,1,Làm ruộng,123461193
771,145,Con gái,Jasmine Anderson,1997-02-08,1,Cook Islands,Churchmouth,Kinh,0,Bác sĩ,123460884
772,311,Con gái,Rickey Meyer,2001-05-29,1,Anguilla,Sarahchester,Kinh,0,Làm ruộng,123458394
773,155,Chồng,Deborah Spears,1980-01-08,1,Iraq,North Anthonyland,Kinh,0,Làm ruộng,123459523
774,384,Vợ,Vickie Hall,2000-03-08,0,Moldova,Nancychester,Kinh,0,Làm ruộng,123459569
775,276,Con trai,Nancy Reese,2001-07-18,1,Kenya,Alexanderburgh,Kinh,0,Làm ruộng,123462775
776,331,Con gái,Samuel Molina,1992-01-10,0,Portugal,South Jacobport,Kinh,0,Làm ruộng,123461938
777,76,Con trai,Christian Adams,2011-01-14,1,Venezuela,Keithmouth,Kinh,0,Làm ruộng,123459483
778,207,Bố,Brandon Downs,1983-05-07,1,Ireland,East Johntown,Kinh,0,Bác sĩ,123461362
779,5,Con trai,Jessica Reyes,2000-02-07,1,Korea,Lake Janice,Kinh,0,Làm ruộng,123458969
780,86,Mẹ,Robin Stewart,1981-06-15,0,Czech Republic,Andersonstad,Tày,1,Làm ruộng,123458449
781,326,Bố,Jessica Bradley,1981-01-28,1,Ethiopia,North Brenda,Kinh,0,Làm ruộng,123459052
782,145,Con trai,Edward Hardy,1984-12-28,1,Poland,West Jamie,Kinh,0,Làm ruộng,123461948
783,39,Vợ,Karen Riggs,1985-08-29,0,Cook Islands,New Eric,Kinh,0,Làm ruộng,123461300
784,25,Bố,Candace Moore,2010-11-17,0,Kyrgyz Republic,Maryhaven,Kinh,0,Làm ruộng,123458882
785,193,Bố,John Munoz,1994-06-30,0,Guadeloupe,Dianaside,Tày,0,Làm ruộng,123459732
786,372,Mẹ,Margaret Steele,2008-07-27,1,Central African Republic,Nolanberg,Kinh,0,Làm ruộng,123459234
787,35,Con trai,Samuel Melton,2009-04-09,0,United Kingdom,North Janet,Kinh,0,Nhân viên kinh doanh,123461946
788,264,Vợ,Tanya Tucker,2012-07-23,1,Namibia,Lake Robert,Kinh,0,Làm ruộng,123460105
789,229,Mẹ,Shannon Rogers,1989-09-07,0,Bhutan,South Deborah,Kinh,0,Làm ruộng,123461906
790,400,Chồng,Erin Silva,1991-07-15,1,Qatar,East Sarah,Kinh,0,Làm ruộng,123462747
791,82,Chồng,Keith Schmidt,2010-09-11,1,Sri Lanka,West Jerry,Kinh,0,Làm ruộng,123461114
792,203,Vợ,Erin Butler,2006-12-23,1,Guernsey,East Christine,Ê-đê,0,Giáo viên,123462796
793,217,Vợ,Eric Bender,2001-03-26,1,United Arab Emirates,West Lindamouth,Kinh,0,Làm ruộng,123460499
794,201,Bố,Joseph Sawyer,2006-07-20,1,Serbia,North Vanessaview,Kinh,0,Làm ruộng,123459331
795,371,Mẹ,Michael Gomez,2007-07-30,1,Bahamas,Higginsshire,Kinh,0,Làm ruộng,123458487
796,152,Con gái,Matthew Hernandez,1987-08-20,1,Angola,West Kenneth,Kinh,0,Làm ruộng,123462133
797,170,Con gái,Nicholas Knight,2009-02-09,1,Costa Rica,West Barbara,Kinh,0,Làm ruộng,123462322
798,147,Con trai,Jamie Ramsey,1975-01-31,1,Sao Tome and Principe,North Erik,Kinh,0,Làm ruộng,123460727
799,122,Chồng,Amanda Hernandez,1987-02-10,0,Mongolia,New Anthony,Kinh,0,Làm ruộng,123462279
800,193,Chồng,Margaret Hawkins,1985-07-14,1,Slovenia,West Alicia,Kinh,0,Làm ruộng,123462081
801,211,Vợ,Ashley Bolton,1996-12-21,0,Tokelau,Timothyburgh,Kinh,0,Làm ruộng,123459073
802,132,Mẹ,Brandon Wagner,2000-08-03,0,Zimbabwe,Paulberg,Kinh,0,Làm ruộng,123462817
803,138,Chồng,Stacy Ward,1986-05-06,1,Palau,Harrisport,Kinh,0,Làm ruộng,123461089
804,1,Mẹ,Steven Gonzalez,1976-04-20,0,Madagascar,South Jamiefurt,Kinh,0,Làm ruộng,123459697
805,364,Con gái,Christopher Garcia,1976-10-23,0,Lebanon,West Nicholasview,Kinh,0,Làm ruộng,123458706
806,399,Con gái,Tara Hubbard,2011-03-06,1,Serbia,Thomasburgh,Kinh,0,Làm ruộng,123460700
807,187,Bố,George Simpson,1992-09-04,0,Japan,North Michael,Kinh,0,Làm ruộng,123460482
808,204,Bố,Jessica Smith,2014-06-12,0,Ukraine,Josephstad,Kinh,0,Làm ruộng,123462205
809,122,Vợ,Samantha Williams,1993-10-30,0,Iceland,Silvaville,Thái,0,Làm ruộng,123461581
810,330,Con gái,Kristen Wilson,1977-03-17,1,Marshall Islands,New David,Kinh,0,Làm ruộng,123462903
811,254,Mẹ,Christopher Dixon,2013-08-15,0,Kiribati,Lake Jasonshire,Ê-đê,0,Làm ruộng,123461301
812,268,Con trai,Michael Smith,2013-07-28,0,Panama,Katieside,Kinh,0,Làm ruộng,123462768
813,118,Vợ,Brittney Bryan,1998-06-14,1,Oman,Clayland,Kinh,0,Làm ruộng,123461518
814,379,Bố,Austin Hughes,1980-02-10,1,Samoa,Gardnerfort,Kinh,0,Làm ruộng,123458198
815,256,Con gái,James Matthews,1987-06-03,0,South Africa,Neilmouth,Kinh,0,Làm ruộng,123461725
816,113,Mẹ,George Robinson,1994-08-16,1,Seychelles,North Kelsey,Kinh,0,Làm ruộng,123461538
817,50,Bố,Donald Miller,1993-01-10,0,Lebanon,East Justinside,Kinh,0,Giáo viên,123460909
818,124,Con gái,Steven Guerrero,1983-03-07,0,Palau,South Sean,Kinh,0,Làm ruộng,123459652
819,164,Bố,Joanna Garner,1991-12-13,1,Brazil,Meghanport,Kinh,0,Làm ruộng,123459933
820,33,Chồng,Stephanie Heath,2012-12-01,1,Timor-Leste,Hopkinston,Kinh,0,Làm ruộng,123463066
821,31,Con gái,Alan Stuart,2015-06-09,1,Bangladesh,Harrisport,Kinh,0,Làm ruộng,123460916
822,62,Con gái,Timothy Willis,1987-02-04,0,Brunei Darussalam,Susanburgh,Kinh,0,Làm ruộng,123459391
823,359,Vợ,Christopher Patterson,1977-07-06,1,Sri Lanka,Greenbury,Tày,0,Làm ruộng,123458677
824,268,Con trai,Christopher Clark,1982-07-18,1,Cambodia,Wilsonburgh,Kinh,0,Làm ruộng,123461591
825,109,Vợ,Jessica Jones,1998-10-04,1,Slovenia,Markland,Kinh,0,Làm ruộng,123463154
826,189,Chồng,Nicole Chavez,1997-03-03,0,Greenland,East Meganmouth,Ê-đê,0,Kỹ sư,123459852
827,180,Mẹ,Dennis Rodriguez,1995-06-02,1,Western Sahara,East Tinaside,Kinh,0,Làm ruộng,123461222
828,22,Con gái,Richard Hamilton,1975-04-04,1,Morocco,Tinashire,Kinh,0,Làm ruộng,123461394
829,300,Bố,Denise Ortega,2010-06-07,0,Samoa,North Seanburgh,Kinh,1,Làm ruộng,123458851
830,111,Con gái,Kayla Mcgee,1979-03-25,1,Maldives,Johnsonhaven,Kinh,0,Giáo viên,123458541
831,334,Chồng,Jill Schultz,1991-06-04,1,Colombia,Davisberg,Kinh,0,Làm ruộng,123460725
832,331,Con trai,Charles Johnson,2011-08-08,1,Jordan,Port Taraberg,Kinh,0,Làm ruộng,123459257
833,1,Con gái,Steven Mora,2007-07-05,1,Martinique,North Amber,Kinh,0,Làm ruộng,123463202
834,16,Vợ,Daniel Cannon,2011-04-15,0,Saint Barthelemy,Jodyton,Kinh,0,Làm ruộng,123461272
835,153,Vợ,Theodore Buchanan,2014-08-24,1,Lesotho,Hernandezshire,Kinh,0,Làm ruộng,123459259
836,145,Mẹ,Charles Anderson,1979-10-10,1,Angola,New Jacob,Kinh,0,Làm ruộng,123458364
837,319,Vợ,Stephen Weeks,1987-10-11,1,British Indian Ocean Territory (Chagos Archipelago),East Jessica,Tày,0,Làm ruộng,123461279
838,262,Con trai,Jasmine Ellison,1976-01-17,0,Papua New Guinea,East Robynville,Kinh,0,Làm ruộng,123459426
839,14,Con gái,Katherine Green,2013-07-22,1,Kenya,Gailport,Kinh,0,Làm ruộng,123458319
840,41,Mẹ,Joseph Moore,1980-09-15,1,Greece,Albertstad,Kinh,0,Làm ruộng,123458660
841,211,Mẹ,Douglas Kemp,1983-11-09,0,Saudi Arabia,Richardmouth,Kinh,0,Làm ruộng,123459319
842,317,Mẹ,Cindy Day,2013-08-04,0,Kiribati,Robertport,Kinh,0,Làm ruộng,123459719
843,158,Chồng,Regina Larsen,2002-08-04,1,Congo,Robertland,Kinh,0,Làm ruộng,123463208
844,276,Chồng,Jennifer Bridges,2014-10-15,0,Canada,North Amyburgh,Kinh,1,Làm ruộng,123459081
845,299,Con trai,Mary Washington,2008-07-03,0,Aruba,Bradybury,Kinh,0,Làm ruộng,123460070
846,167,Chồng,Michael Kramer,2003-04-18,0,Switzerland,Maryfurt,Kinh,0,Làm ruộng,123460114
847,191,Mẹ,Richard Joseph,1982-05-17,0,Comoros,Davidtown,Thái,0,Làm ruộng,123458107
848,57,Con trai,Mary King,2011-05-09,1,Palau,Nicholasport,Tày,0,Làm ruộng,123459876
849,141,Chồng,Sandra Randall,1993-12-31,0,Reunion,Alexandraborough,Kinh,1,Làm ruộng,123458675
850,212,Chồng,Danielle Wilson,2007-07-28,1,Cocos (Keeling) Islands,Nguyenland,Kinh,0,Làm ruộng,123460747
851,359,Con gái,Troy Jenkins,1976-12-04,0,French Polynesia,South Amandatown,Kinh,0,Làm ruộng,123458301
852,360,Con trai,Cynthia Grimes,1991-04-27,1,Barbados,New Charles,Thái,0,Làm ruộng,123462104
853,235,Con gái,Kevin Martinez,2012-06-22,1,Antigua and Barbuda,Tamaraburgh,Kinh,0,Làm ruộng,123461619
854,219,Chồng,Jeffery Garcia,1984-03-21,0,Rwanda,Hickmantown,Thái,0,Làm ruộng,123458699
855,270,Bố,Jose Huber,1996-06-24,0,Gibraltar,North Crystal,Kinh,0,Làm ruộng,123458618
856,352,Con gái,James Garner,1993-06-03,1,Thailand,New Evanberg,Kinh,0,Làm ruộng,123458361
857,263,Bố,Mary Allen,1986-11-14,1,Austria,Jesseberg,Kinh,0,Kỹ sư,123461459
858,9,Chồng,Timothy Donovan,1986-02-11,0,Lebanon,West Mary,Thái,0,Làm ruộng,123461181
859,295,Vợ,Heather White,1986-07-26,0,New Caledonia,Wardberg,Kinh,0,Làm ruộng,123461863
860,89,Vợ,Nancy Cooper,1995-05-09,0,Indonesia,Christophermouth,Kinh,0,Làm ruộng,123461469
861,393,Con trai,Maria Rhodes,2003-03-26,1,Moldova,South Deniseland,Kinh,0,Làm ruộng,123461661
862,199,Vợ,Michelle Smith,2001-11-01,1,Tajikistan,Angelaside,Kinh,0,Làm ruộng,123461990
863,258,Con gái,Frank Walker,1997-05-21,1,Libyan Arab Jamahiriya,Cynthiaton,Kinh,0,Làm ruộng,123462370
864,389,Con gái,Matthew Williams,2010-09-12,0,Palestinian Territory,East Anthony,Kinh,0,Làm ruộng,123460218
865,63,Vợ,Thomas Weeks,1995-11-17,1,Sudan,New Michaelfurt,Kinh,0,Kỹ sư,123461856
866,126,Con trai,Tina Lambert,1983-10-05,0,San Marino,Jasonshire,Kinh,0,Làm ruộng,123459234
867,79,Con trai,Christopher Ellison,2000-05-22,1,Botswana,Austinton,Kinh,1,Kỹ sư,123460899
868,366,Vợ,Tyler Cooper,2003-04-06,1,South Georgia and the South Sandwich Islands,West Jessica,Kinh,0,Làm ruộng,123460318
869,322,Chồng,Gary Burns,2014-01-25,1,Antigua and Barbuda,West Michael,Kinh,0,Làm ruộng,123461239
870,10,Mẹ,Susan Shaw,1996-12-13,1,Uzbekistan,Cruzshire,Kinh,0,Làm ruộng,123461517
871,223,Bố,Leslie Turner,2008-08-05,0,Syrian Arab Republic,Fieldsshire,Kinh,0,Làm ruộng,123462126
872,216,Vợ,Keith Lewis,1984-11-03,1,Hong Kong,Ellisview,Kinh,0,Làm ruộng,123459195
873,180,Con gái,Jessica Hubbard,2015-04-30,0,Suriname,Annland,Kinh,0,Làm ruộng,123460277
874,58,Mẹ,Duane Welch,1998-02-25,0,Maldives,Port Nancy,Ê-đê,0,Làm ruộng,123458439
875,140,Mẹ,Brooke Kim,2013-09-13,0,Lithuania,New Taylor,Thái,0,Giáo viên,123460797
876,23,Con gái,Michael Singh,1996-01-01,1,Zimbabwe,Smithton,Kinh,0,Làm ruộng,123461382
877,372,Vợ,Brenda Howell,1984-12-25,1,Togo,East Donnamouth,Kinh,0,Làm ruộng,123462196
878,107,Con trai,Savannah Martinez,1994-04-04,1,Holy See (Vatican City State),Davidport,Kinh,0,Làm ruộng,123458297
879,57,Chồng,Deborah Irwin,1979-03-21,1,Romania,Katrinahaven,Kinh,0,Làm ruộng,123461048
880,211,Con trai,Matthew Chang,2015-03-03,0,Central African Republic,Davidburgh,Kinh,0,Làm ruộng,123461929
881,352,Chồng,Dana Fischer,1981-09-21,1,Cape Verde,Chelseabury,Kinh,0,Làm ruộng,123461152
882,147,Chồng,Julie Wu,1990-09-24,1,Denmark,North Andrew,Kinh,0,Làm ruộng,123462869
883,355,Bố,Frank Morris,1989-04-02,1,Norfolk Island,North Vincentstad,Kinh,0,Làm ruộng,123459949
884,11,Bố,Stacy Ball,2011-12-08,0,Central African Republic,Castillomouth,Kinh,0,Bác sĩ,123458932
885,94,Con trai,Thomas Johnson,1983-06-06,1,Lao People's Democratic Republic,Ricardoville,Kinh,0,Nhân viên kinh doanh,123459996
886,65,Con trai,Anthony Smith,1989-01-09,0,Canada,East Luisview,Kinh,0,Làm ruộng,123459976
887,143,Bố,Philip West,1997-01-22,0,Belgium,New Williamstad,Kinh,0,Làm ruộng,123458361
888,60,Chồng,Tiffany Fernandez,1983-01-15,1,Gibraltar,Lake Olivia,Kinh,0,Làm ruộng,123463110
889,245,Vợ,James Ramirez,1996-02-28,1,Vietnam,Davisland,Kinh,0,Làm ruộng,123459670
890,219,Chồng,David Schultz,2001-04-13,1,Lao People's Democratic Republic,Leemouth,Kinh,1,Làm ruộng,123462377
891,185,Con gái,Kaitlin Phillips,2007-06-03,0,Kuwait,West Michellehaven,Kinh,0,Làm ruộng,123462198
892,306,Bố,Mark Medina,1979-07-04,0,Solomon Islands,Shawtown,Kinh,0,Làm ruộng,123459983
893,120,Vợ,Angela Rhodes,1992-12-25,0,Bulgaria,Rubioside,Kinh,1,Làm ruộng,123460102
894,127,Chồng,Joseph Hughes,2014-09-12,1,Slovenia,Adamsview,Kinh,0,Làm ruộng,123461173
895,139,Mẹ,Glenda Cowan,2011-06-20,0,Congo,North Cory,Kinh,1,Nhân viên kinh doanh,123461666
896,298,Con gái,Mary Henderson,1981-04-17,1,Guam,Lake Brenda,Kinh,0,Làm ruộng,123458650
897,283,Chồng,Stephanie Garcia,2004-11-17,0,Ethiopia,Amyshire,Kinh,0,Nhân viên kinh doanh,123458962
898,129,Bố,John Brown,1979-04-14,0,Philippines,Cookhaven,Kinh,0,Bác sĩ,123462840
899,374,Mẹ,Robert Fuller,2010-09-22,0,Pakistan,Charleshaven,Kinh,0,Làm ruộng,123458581
900,396,Mẹ,Jesse Wolfe,1989-07-22,1,Romania,Rhondaburgh,Kinh,0,Làm ruộng,123458672
901,91,Chồng,Sharon Shaffer,1985-11-15,0,Bulgaria,North Elizabethmouth,Ê-đê,0,Làm ruộng,123462512
902,21,Bố,Jessica Perry,1976-01-28,0,Guatemala,New Barbaraview,Kinh,0,Giáo viên,123458245
903,117,Mẹ,Jack Carter,1996-03-17,1,Georgia,South Victoria,Kinh,0,Bác sĩ,123458163
904,101,Mẹ,Jorge Johnston,1976-12-03,0,Suriname,North Grace,Kinh,0,Làm ruộng,123462782
905,146,Bố,Ryan Fernandez,2004-01-05,1,Nicaragua,East Erin,Kinh,0,Làm ruộng,123459114
906,56,Con trai,Rhonda Moore,2000-04-08,1,Romania,Fernandezville,Ê-đê,0,Làm ruộng,123462385
907,383,Con trai,Daniel Tyler,1986-08-25,0,United States of America,East James,Kinh,0,Làm ruộng,123461766
908,355,Mẹ,Jill Williams,1979-04-04,1,Iran,Guzmantown,Kinh,0,Làm ruộng,123461813
909,174,Vợ,Phillip Wells,2008-10-19,0,South Georgia and the South Sandwich Islands,Lake Edwardbury,Kinh,0,Làm ruộng,123459493
910,13,Mẹ,Darrell Johnson,1975-02-02,0,Singapore,East Danielburgh,Kinh,0,Làm ruộng,123458130
911,386,Bố,Anthony Mendoza,2008-07-26,0,Australia,South Donald,Kinh,0,Làm ruộng,123459804
912,184,Con trai,Toni Smith,2011-02-19,0,United Arab Emirates,West Stephen,Kinh,0,Bác sĩ,123462270
913,103,Chồng,Jesus Rush,2010-12-23,0,South Georgia and the South Sandwich Islands,Franklinland,Kinh,0,Làm ruộng,123460702
914,249,Con trai,Barbara Mullins,1977-07-10,1,New Zealand,West Kimberlyview,Kinh,0,Làm ruộng,123462875
915,204,Vợ,Maria Webster,2007-12-03,0,New Caledonia,Carlosland,Kinh,0,Giáo viên,123459978
916,315,Chồng,Brandon Chen,2000-11-29,0,Italy,West Sarahview,Kinh,0,Làm ruộng,123460286
917,381,Vợ,Austin Castillo,2006-03-20,1,Qatar,North Benjamin,Thái,0,Làm ruộng,123460499
918,247,Vợ,Desiree Cook,2006-10-13,1,Nigeria,New Branditown,Kinh,0,Làm ruộng,123463211
919,346,Mẹ,Jessica Jones,1997-03-25,1,Spain,Lake Oliviaside,Kinh,0,Làm ruộng,123461895
920,296,Mẹ,Amber Holmes,2013-04-04,1,Jersey,Josephfort,Kinh,0,Làm ruộng,123462456
921,216,Con trai,Melissa Vargas,1992-09-15,0,Bosnia and Herzegovina,Jamesview,Kinh,0,Làm ruộng,123459559
922,269,Chồng,Michael Wilkerson,1983-04-03,1,Switzerland,Marshallland,Kinh,0,Làm ruộng,123460826
923,278,Mẹ,Maria Owens,1984-07-11,1,Taiwan,North Kennethstad,Kinh,0,Làm ruộng,123461531
924,5,Chồng,Amanda Farmer,1983-02-24,1,Honduras,Port Hunter,Kinh,0,Làm ruộng,123462968
925,168,Vợ,William Lopez,2010-02-28,0,Marshall Islands,Lake Hunterton,Kinh,0,Làm ruộng,123460209
926,144,Vợ,Matthew Rose,2009-02-24,0,Saint Barthelemy,Dunnhaven,Kinh,0,Làm ruộng,123461629
927,104,Con trai,Mark Howard,1977-02-08,1,United States Virgin Islands,Port Teresa,Kinh,0,Bác sĩ,123460273
928,204,Con trai,Julie Stone,2008-03-29,0,Honduras,East Robert,Kinh,0,Làm ruộng,123458426
929,282,Con trai,Richard Wilkerson,2008-03-12,1,Guadeloupe,South Nicole,Kinh,0,Làm ruộng,123460437
930,134,Bố,Kathryn Neal,1997-03-28,1,Venezuela,Lesterton,Kinh,0,Làm ruộng,123461972
931,177,Con trai,Nicholas Hamilton,2003-04-01,1,Rwanda,West Paul,Kinh,0,Làm ruộng,123461141
932,226,Vợ,Jack Griffith,2000-03-11,0,Tajikistan,Lake Nicolebury,Kinh,1,Làm ruộng,123459671
933,262,Chồng,Vanessa Sims,2006-06-15,1,Suriname,South April,Kinh,0,Làm ruộng,123462604
934,81,Chồng,Paula Fowler,1986-12-11,1,Bermuda,Kennethberg,Kinh,1,Làm ruộng,123462084
935,240,Bố,Rachel Lewis,2008-04-06,0,American Samoa,North Danielport,Kinh,0,Làm ruộng,123461871
936,31,Con gái,Brian Pratt,2001-09-23,1,France,Odonnellborough,Kinh,0,Làm ruộng,123462163
937,391,Chồng,Patricia Ramos,1982-08-13,0,Libyan Arab Jamahiriya,Angelaburgh,Kinh,0,Làm ruộng,123458561
938,234,Mẹ,Christine Daugherty,1988-06-15,1,Oman,Reginastad,Kinh,0,Làm ruộng,123459733
939,256,Con trai,Tracey Golden,1997-09-21,0,American Samoa,South Coreyburgh,Kinh,0,Làm ruộng,123462633
940,48,Vợ,Tara Moore,2010-11-13,1,Dominica,North Maryview,Ê-đê,0,Làm ruộng,123459966
941,28,Con trai,Brett Moore,2006-07-05,1,Malawi,Port Timothyport,Tày,0,Làm ruộng,123462680
942,278,Bố,Frederick Hughes,1984-02-01,0,Croatia,Ryanstad,Kinh,0,Giáo viên,123458198
943,30,Mẹ,John Kelly,1985-05-25,0,Central African Republic,Gloverfurt,Kinh,0,Làm ruộng,123460579
944,118,Vợ,Robert Cooper,1976-03-03,1,British Virgin Islands,Davidberg,Kinh,0,Làm ruộng,123460295
945,191,Mẹ,Martin Mann,1996-05-09,1,Latvia,Ericaside,Ê-đê,0,Làm ruộng,123460073
